,TractCode,ProviderName,CountBlocks,TechCode,Business,Proportion Served,Substantially Served
1765,47037018408,"COMCAST CABLE COMMUNICATIONS, LLC",15,43,15,100.0,True
1766,47037018409,"COMCAST CABLE COMMUNICATIONS, LLC",60,43,59,98.33,True
1767,47037018409,"Level  3 Communications, LLC",60,50,2,3.33,False
1768,47037018409,"NuVox, Inc.",60,30,1,1.67,False
1769,47037018410,"COMCAST CABLE COMMUNICATIONS, LLC",16,43,16,100.0,True
1770,47037018500,"Birch Communications, Inc.",105,30,1,0.95,False
1771,47037018500,"COMCAST CABLE COMMUNICATIONS, LLC",105,43,102,97.14,True
1772,47037018500,"EarthLink Business, LLC",105,10,1,0.95,False
1773,47037018500,"EarthLink Business, LLC",105,30,1,0.95,False
1774,47037018500,"EarthLink Business, LLC",105,50,1,0.95,False
1775,47037018500,"Level  3 Communications, LLC",105,30,4,3.81,False
1776,47037018500,"NuVox, Inc.",105,30,3,2.86,False
1777,47037018500,"NuVox, Inc.",105,50,2,1.9,False
1778,47037018601,"COMCAST CABLE COMMUNICATIONS, LLC",38,43,38,100.0,True
1779,47037018602,"COMCAST CABLE COMMUNICATIONS, LLC",57,43,57,100.0,True
1780,47037018602,"NuVox, Inc.",57,30,2,3.51,False
1781,47037018700,"COMCAST CABLE COMMUNICATIONS, LLC",74,43,71,95.95,True
1782,47037018700,"EarthLink Business, LLC",74,10,1,1.35,False
1783,47037018700,"Level  3 Communications, LLC",74,30,1,1.35,False
1784,47037018700,"Level  3 Communications, LLC",74,50,1,1.35,False
1785,47037018700,US LEC LLC,74,50,4,5.41,False
1786,47037018700,"XO Communications Services, LLC",74,30,1,1.35,False
1787,47037018801,"COMCAST CABLE COMMUNICATIONS, LLC",93,43,86,92.47,True
1788,47037018801,Crown Castle Fiber LLC,93,50,6,6.45,False
1789,47037018801,"Level  3 Communications, LLC",93,30,1,1.08,False
1790,47037018801,"NuVox, Inc.",93,30,1,1.08,False
1791,47037018803,"COMCAST CABLE COMMUNICATIONS, LLC",29,43,29,100.0,True
1792,47037018803,"EarthLink Business, LLC",29,10,2,6.9,False
1793,47037018803,"Level  3 Communications, LLC",29,50,3,10.34,False
1794,47037018803,MCI Communications Corporation,29,30,2,6.9,False
1795,47037018803,"NuVox, Inc.",29,30,1,3.45,False
1796,47037018803,"NuVox, Inc.",29,50,1,3.45,False
1797,47037018803,"XO Communications Services, LLC",29,30,1,3.45,False
1798,47037018804,"COMCAST CABLE COMMUNICATIONS, LLC",29,43,29,100.0,True
1799,47037018804,"Level  3 Communications, LLC",29,30,1,3.45,False
1800,47037018901,"Birch Communications, Inc.",29,10,1,3.45,False
1801,47037018901,"Birch Communications, Inc.",29,30,1,3.45,False
1802,47037018901,"COMCAST CABLE COMMUNICATIONS, LLC",29,43,28,96.55,True
1803,47037018901,Crown Castle Fiber LLC,29,50,11,37.93,True
1804,47037018901,"EarthLink Business, LLC",29,10,1,3.45,False
1805,47037018901,"EarthLink Business, LLC",29,30,1,3.45,False
1806,47037018901,"EarthLink Business, LLC",29,50,1,3.45,False
1807,47037018901,"Level  3 Communications, LLC",29,30,1,3.45,False
1808,47037018901,"Level  3 Communications, LLC",29,50,3,10.34,False
1809,47037018901,MCI Communications Corporation,29,30,1,3.45,False
1810,47037018901,Mediacom Southeast LLC,29,42,1,3.45,False
1811,47037018901,"NuVox, Inc.",29,30,2,6.9,False
1812,47037018901,"NuVox, Inc.",29,50,2,6.9,False
1813,47037018901,"XO Communications Services, LLC",29,30,1,3.45,False
1814,47037018901,"XO Communications Services, LLC",29,50,1,3.45,False
1815,47037018902,"COMCAST CABLE COMMUNICATIONS, LLC",33,43,33,100.0,True
1816,47037018902,"Google Fiber Tennessee, LLC",33,50,1,3.03,False
1817,47037018902,"NuVox, Inc.",33,30,1,3.03,False
1818,47037018904,"COMCAST CABLE COMMUNICATIONS, LLC",29,43,28,96.55,True
1819,47037018904,"EarthLink Business, LLC",29,10,1,3.45,False
1820,47037018904,"EarthLink Business, LLC",29,30,1,3.45,False
1821,47037018904,"EarthLink Business, LLC",29,50,1,3.45,False
1822,47037018904,"NuVox, Inc.",29,30,1,3.45,False
1823,47037018905,"COMCAST CABLE COMMUNICATIONS, LLC",15,43,15,100.0,True
1824,47037019003,"COMCAST CABLE COMMUNICATIONS, LLC",25,43,25,100.0,True
1825,47037019003,"EarthLink Business, LLC",25,30,1,4.0,False
1826,47037019003,MCI Communications Corporation,25,30,1,4.0,False
1827,47037019003,"NuVox, Inc.",25,50,1,4.0,False
1828,47037019003,"Spectrotel, Inc.",25,40,1,4.0,False
1829,47037019004,"Birch Communications, Inc.",32,10,1,3.12,False
1830,47037019004,"COMCAST CABLE COMMUNICATIONS, LLC",32,43,32,100.0,True
1831,47037019004,"EarthLink Business, LLC",32,10,1,3.12,False
1832,47037019004,"XO Communications Services, LLC",32,30,1,3.12,False
1833,47037019005,"COMCAST CABLE COMMUNICATIONS, LLC",14,43,14,100.0,True
1834,47037019005,Crown Castle Fiber LLC,14,50,4,28.57,True
1835,47037019006,"COMCAST CABLE COMMUNICATIONS, LLC",33,43,29,87.88,True
1836,47037019006,Crown Castle Fiber LLC,33,50,11,33.33,True
1837,47037019006,"Level  3 Communications, LLC",33,30,1,3.03,False
1838,47037019006,"Level  3 Communications, LLC",33,50,1,3.03,False
1839,47037019006,"Spectrotel, Inc.",33,40,1,3.03,False
1840,47037019105,"COMCAST CABLE COMMUNICATIONS, LLC",32,43,32,100.0,True
1841,47037019105,"NuVox, Inc.",32,30,1,3.12,False
1842,47037019106,"COMCAST CABLE COMMUNICATIONS, LLC",21,43,21,100.0,True
1843,47037019106,"Spectrotel, Inc.",21,50,1,4.76,False
1844,47037019108,CBTS Technology Solutions LLC,15,50,1,6.67,False
1845,47037019108,"COMCAST CABLE COMMUNICATIONS, LLC",15,43,15,100.0,True
1846,47037019108,"EarthLink Business, LLC",15,10,1,6.67,False
1847,47037019108,"EarthLink Business, LLC",15,30,1,6.67,False
1848,47037019108,"Level  3 Communications, LLC",15,50,2,13.33,False
1849,47037019108,"XO Communications Services, LLC",15,30,1,6.67,False
1850,47037019109,"COMCAST CABLE COMMUNICATIONS, LLC",27,43,26,96.3,True
1851,47037019110,"COMCAST CABLE COMMUNICATIONS, LLC",30,43,30,100.0,True
1852,47037019110,"Level  3 Communications, LLC",30,30,1,3.33,False
1853,47037019110,US LEC LLC,30,11,2,6.67,False
1854,47037019111,"COMCAST CABLE COMMUNICATIONS, LLC",25,43,25,100.0,True
1855,47037019111,"NuVox, Inc.",25,30,1,4.0,False
1856,47037019112,"COMCAST CABLE COMMUNICATIONS, LLC",24,43,24,100.0,True
1857,47037019112,"Level  3 Communications, LLC",24,30,1,4.17,False
1858,47037019112,"Level  3 Communications, LLC",24,50,1,4.17,False
1859,47037019112,"NuVox, Inc.",24,30,1,4.17,False
1860,47037019112,US LEC LLC,24,50,2,8.33,False
1861,47037019112,United Telephone Company,24,11,3,12.5,False
1862,47037019114,CBTS Technology Solutions LLC,117,50,1,0.85,False
1863,47037019114,"COMCAST CABLE COMMUNICATIONS, LLC",117,43,103,88.03,True
1864,47037019114,"EarthLink Business, LLC",117,10,1,0.85,False
1865,47037019114,"EarthLink Business, LLC",117,50,1,0.85,False
1866,47037019114,"Level  3 Communications, LLC",117,30,1,0.85,False
1867,47037019114,TDS TELECOMMUNICATIONS LLC,117,50,1,0.85,False
1868,47037019114,US LEC LLC,117,11,2,1.71,False
1869,47037019114,"United Communications, Inc.",117,70,8,6.84,False
1870,47037019114,United Telephone Company,117,11,79,67.52,True
1871,47037019114,United Telephone Company,117,50,20,17.09,True
1872,47037019115,"COMCAST CABLE COMMUNICATIONS, LLC",27,43,27,100.0,True
1873,47037019115,"Level  3 Communications, LLC",27,30,1,3.7,False
1874,47037019115,United Telephone Company,27,11,11,40.74,True
1875,47037019116,"Birch Communications, Inc.",19,10,1,5.26,False
1876,47037019116,"COMCAST CABLE COMMUNICATIONS, LLC",19,43,19,100.0,True
1877,47037019116,"Level  3 Communications, LLC",19,50,1,5.26,False
1878,47037019117,"COMCAST CABLE COMMUNICATIONS, LLC",29,43,23,79.31,True
1879,47037019117,"EarthLink Business, LLC",29,10,1,3.45,False
1880,47037019117,"Level  3 Communications, LLC",29,50,1,3.45,False
1881,47037019117,"Spectrotel, Inc.",29,40,1,3.45,False
1882,47037019117,TDS TELECOMMUNICATIONS LLC,29,50,1,3.45,False
1883,47037019117,"United Communications, Inc.",29,70,4,13.79,False
1884,47037019117,United Telephone Company,29,11,28,96.55,True
1885,47037019118,"COMCAST CABLE COMMUNICATIONS, LLC",16,43,16,100.0,True
1886,47037019118,MCI Communications Corporation,16,30,1,6.25,False
1887,47037019118,United Telephone Company,16,11,3,18.75,True
1888,47037019200,"Birch Communications, Inc.",127,10,1,0.79,False
1889,47037019200,"COMCAST CABLE COMMUNICATIONS, LLC",127,43,125,98.43,True
1890,47037019200,"EarthLink Business, LLC",127,10,1,0.79,False
1891,47037019200,"Google Fiber Tennessee, LLC",127,50,37,29.13,True
1892,47037019200,"Level  3 Communications, LLC",127,30,3,2.36,False
1893,47037019200,"Level  3 Communications, LLC",127,50,1,0.79,False
1894,47037019200,MCI Communications Corporation,127,30,1,0.79,False
1895,47037019200,"NuVox, Inc.",127,30,1,0.79,False
1896,47037019300,"COMCAST CABLE COMMUNICATIONS, LLC",86,42,1,1.16,False
1897,47037019300,"COMCAST CABLE COMMUNICATIONS, LLC",86,43,60,69.77,True
1898,47037019300,Crown Castle Fiber LLC,86,50,10,11.63,False
1899,47037019300,"EarthLink Business, LLC",86,10,1,1.16,False
1900,47037019300,"EarthLink Business, LLC",86,50,1,1.16,False
1901,47037019300,"Google Fiber Tennessee, LLC",86,50,3,3.49,False
1902,47037019300,"Level  3 Communications, LLC",86,30,5,5.81,False
1903,47037019300,"Level  3 Communications, LLC",86,50,1,1.16,False
1904,47037019300,"NuVox, Inc.",86,30,2,2.33,False
1905,47037019300,"NuVox, Inc.",86,50,1,1.16,False
1906,47037019300,U.S. TelePacific Corp.,86,50,1,1.16,False
1907,47037019300,US LEC LLC,86,50,2,2.33,False
1908,47037019300,"XO Communications Services, LLC",86,30,6,6.98,False
1909,47037019400,"Birch Communications, Inc.",218,30,1,0.46,False
1910,47037019400,"COMCAST CABLE COMMUNICATIONS, LLC",218,43,193,88.53,True
1911,47037019400,Crown Castle Fiber LLC,218,50,24,11.01,False
1912,47037019400,"EarthLink Business, LLC",218,10,3,1.38,False
1913,47037019400,"Google Fiber Tennessee, LLC",218,50,21,9.63,False
1914,47037019400,"Level  3 Communications, LLC",218,30,4,1.83,False
1915,47037019400,"Level  3 Communications, LLC",218,50,5,2.29,False
1916,47037019400,MCI Communications Corporation,218,30,1,0.46,False
1917,47037019400,"NuVox, Inc.",218,30,3,1.38,False
1918,47037019400,"NuVox, Inc.",218,50,2,0.92,False
1919,47037019400,US LEC LLC,218,50,2,0.92,False
1920,47037019400,"XO Communications Services, LLC",218,30,1,0.46,False
1921,47037019500,"Birch Communications, Inc.",414,10,4,0.97,False
1922,47037019500,"Birch Communications, Inc.",414,30,2,0.48,False
1923,47037019500,"Broadview Networks Holdings, Inc.",414,30,2,0.48,False
1924,47037019500,Business Only Broadband,414,70,414,100.0,True
1925,47037019500,CBTS Technology Solutions LLC,414,30,1,0.24,False
1926,47037019500,"COMCAST CABLE COMMUNICATIONS, LLC",414,42,2,0.48,False
1927,47037019500,"COMCAST CABLE COMMUNICATIONS, LLC",414,43,313,75.6,True
1928,47037019500,"Charter Communications, Inc.",414,50,1,0.24,False
1929,47037019500,Cogent Communications Group,414,50,8,1.93,False
1930,47037019500,Crown Castle Fiber LLC,414,50,158,38.16,True
1931,47037019500,"EarthLink Business, LLC",414,10,8,1.93,False
1932,47037019500,"EarthLink Business, LLC",414,30,3,0.72,False
1933,47037019500,"EarthLink Business, LLC",414,50,2,0.48,False
1934,47037019500,"Google Fiber Tennessee, LLC",414,50,26,6.28,False
1935,47037019500,"Hunt Telecommunications, LLC",414,30,1,0.24,False
1936,47037019500,Iris Networks,414,50,1,0.24,False
1937,47037019500,"Level  3 Communications, LLC",414,30,24,5.8,False
1938,47037019500,"Level  3 Communications, LLC",414,50,69,16.67,True
1939,47037019500,MCI Communications Corporation,414,30,11,2.66,False
1940,47037019500,Mediacom Southeast LLC,414,42,2,0.48,False
1941,47037019500,Network Billing Systems LLC,414,30,2,0.48,False
1942,47037019500,"NuVox, Inc.",414,30,23,5.56,False
1943,47037019500,"NuVox, Inc.",414,50,5,1.21,False
1944,47037019500,US LEC LLC,414,11,12,2.9,False
1945,47037019500,US LEC LLC,414,50,2,0.48,False
1946,47037019500,"XO Communications Services, LLC",414,30,18,4.35,False
1947,47037019500,"XO Communications Services, LLC",414,50,10,2.42,False
1948,47037019500,"Zayo Group, LLC",414,50,4,0.97,False
1949,47037019600,"Birch Communications, Inc.",95,30,1,1.05,False
1950,47037019600,"COMCAST CABLE COMMUNICATIONS, LLC",95,43,88,92.63,True
1951,47037019600,"Charter Communications, Inc.",95,50,1,1.05,False
1952,47037019600,Crown Castle Fiber LLC,95,50,8,8.42,False
1953,47037019600,"EarthLink Business, LLC",95,10,5,5.26,False
1954,47037019600,"EarthLink Business, LLC",95,30,5,5.26,False
1955,47037019600,"EarthLink Business, LLC",95,50,1,1.05,False
1956,47037019600,"Level  3 Communications, LLC",95,30,11,11.58,False
1957,47037019600,"Level  3 Communications, LLC",95,50,16,16.84,True
1958,47037019600,MCI Communications Corporation,95,30,8,8.42,False
1959,47037019600,"NuVox, Inc.",95,30,9,9.47,False
1960,47037019600,"NuVox, Inc.",95,50,4,4.21,False
1961,47037019600,US LEC LLC,95,11,8,8.42,False
1962,47037019600,"XO Communications Services, LLC",95,30,4,4.21,False
1963,47037980100,"Birch Communications, Inc.",32,30,1,3.12,False
1964,47037980100,"COMCAST CABLE COMMUNICATIONS, LLC",32,42,2,6.25,False
1965,47037980100,"COMCAST CABLE COMMUNICATIONS, LLC",32,43,13,40.62,True
1966,47037980100,Crown Castle Fiber LLC,32,50,16,50.0,True
1967,47037980100,"EarthLink Business, LLC",32,30,2,6.25,False
1968,47037980100,"Level  3 Communications, LLC",32,30,3,9.38,False
1969,47037980100,"Level  3 Communications, LLC",32,50,7,21.88,True
1970,47037980100,MCI Communications Corporation,32,30,4,12.5,False
1971,47037980100,"NuVox, Inc.",32,30,1,3.12,False
1972,47037980100,"Spectrotel, Inc.",32,50,1,3.12,False
1973,47037980100,US LEC LLC,32,11,2,6.25,False
1974,47037980100,US LEC LLC,32,50,2,6.25,False
1975,47037980100,"XO Communications Services, LLC",32,30,2,6.25,False
1976,47037980100,"Zayo Group, LLC",32,50,1,3.12,False
1977,47037980200,"Birch Communications, Inc.",70,30,1,1.43,False
1978,47037980200,Business Only Broadband,70,70,70,100.0,True
1979,47037980200,"COMCAST CABLE COMMUNICATIONS, LLC",70,43,25,35.71,True
1980,47037980200,Crown Castle Fiber LLC,70,50,22,31.43,True
1981,47037980200,"EarthLink Business, LLC",70,10,1,1.43,False
1982,47037980200,"EarthLink Business, LLC",70,30,1,1.43,False
1983,47037980200,"Level  3 Communications, LLC",70,30,7,10.0,False
1984,47037980200,"Level  3 Communications, LLC",70,50,9,12.86,False
1985,47037980200,MCI Communications Corporation,70,30,5,7.14,False
1986,47037980200,Network Billing Systems LLC,70,30,1,1.43,False
1987,47037980200,Network Billing Systems LLC,70,50,1,1.43,False
1988,47037980200,"NuVox, Inc.",70,30,6,8.57,False
1989,47037980200,"NuVox, Inc.",70,50,4,5.71,False
1990,47037980200,"Spectrotel, Inc.",70,50,1,1.43,False
1991,47037980200,Talk America Inc. d/b/a Cavalier Telephone also d/b/a Cavalier Business Communications also d/b/a Cavalier Telephone and TV,70,11,1,1.43,False
1992,47037980200,US LEC LLC,70,11,4,5.71,False
1993,47037980200,US LEC LLC,70,50,2,2.86,False
1994,47037980200,"XO Communications Services, LLC",70,30,3,4.29,False
1995,47039955001,"Charter Communications, Inc.",180,43,7,3.89,False
1996,47039955001,TDS TELECOMMUNICATIONS LLC,180,10,14,7.78,False
1997,47039955001,TDS TELECOMMUNICATIONS LLC,180,11,7,3.89,False
1998,47039955001,TDS TELECOMMUNICATIONS LLC,180,12,9,5.0,False
1999,47039955002,"COMCAST CABLE COMMUNICATIONS, LLC",390,43,1,0.26,False
2000,47039955002,"Charter Communications, Inc.",390,43,314,80.51,True
2001,47039955002,"Charter Communications, Inc.",390,50,5,1.28,False
2002,47039955002,TDS TELECOMMUNICATIONS LLC,390,10,19,4.87,False
2003,47039955002,TDS TELECOMMUNICATIONS LLC,390,11,29,7.44,False
2004,47039955002,TDS TELECOMMUNICATIONS LLC,390,12,50,12.82,False
2005,47039955101,"COMCAST CABLE COMMUNICATIONS, LLC",159,43,1,0.63,False
2006,47039955101,"Charter Communications, Inc.",159,43,106,66.67,True
2007,47039955101,"Charter Communications, Inc.",159,50,4,2.52,False
2008,47039955101,TDS TELECOMMUNICATIONS LLC,159,10,4,2.52,False
2009,47039955101,TDS TELECOMMUNICATIONS LLC,159,11,9,5.66,False
2010,47039955101,TDS TELECOMMUNICATIONS LLC,159,12,21,13.21,False
2011,47039955102,TDS TELECOMMUNICATIONS LLC,230,10,13,5.65,False
2012,47039955102,TDS TELECOMMUNICATIONS LLC,230,11,10,4.35,False
2013,47039955102,TDS TELECOMMUNICATIONS LLC,230,12,10,4.35,False
2014,47041920101,"Ben Lomand Rural Telephone Coop., Inc.",107,10,17,15.89,True
2015,47041920101,"Ben Lomand Rural Telephone Coop., Inc.",107,50,21,19.63,True
2016,47041920101,"COMCAST CABLE COMMUNICATIONS, LLC",107,43,27,25.23,True
2017,47041920101,"Charter Communications, Inc.",107,43,2,1.87,False
2018,47041920101,DE KALB TELEPHONE COOPERATIVE INC,107,11,71,66.36,True
2019,47041920101,DE KALB TELEPHONE COOPERATIVE INC,107,12,65,60.75,True
2020,47041920101,DE KALB TELEPHONE COOPERATIVE INC,107,50,3,2.8,False
2021,47041920101,Twin Lakes Telephone Cooperative Corporation,107,30,17,15.89,True
2022,47041920101,Twin Lakes Telephone Cooperative Corporation,107,50,17,15.89,True
2023,47041920102,"Ben Lomand Rural Telephone Coop., Inc.",193,10,10,5.18,False
2024,47041920102,"COMCAST CABLE COMMUNICATIONS, LLC",193,43,42,21.76,True
2025,47041920102,DE KALB TELEPHONE COOPERATIVE INC,193,11,193,100.0,True
2026,47041920102,DE KALB TELEPHONE COOPERATIVE INC,193,12,191,98.96,True
2027,47041920200,"COMCAST CABLE COMMUNICATIONS, LLC",264,43,231,87.5,True
2028,47041920200,DE KALB TELEPHONE COOPERATIVE INC,264,11,264,100.0,True
2029,47041920200,DE KALB TELEPHONE COOPERATIVE INC,264,12,264,100.0,True
2030,47041920200,"EarthLink Business, LLC",264,10,1,0.38,False
2031,47041920200,"EarthLink Business, LLC",264,30,1,0.38,False
2032,47041920200,"Level  3 Communications, LLC",264,30,1,0.38,False
2033,47041920200,MCI Communications Corporation,264,30,1,0.38,False
2034,47041920300,"COMCAST CABLE COMMUNICATIONS, LLC",365,43,18,4.93,False
2035,47041920300,"Charter Communications, Inc.",365,43,138,37.81,True
2036,47041920300,DE KALB TELEPHONE COOPERATIVE INC,365,11,347,95.07,True
2037,47041920300,DE KALB TELEPHONE COOPERATIVE INC,365,12,325,89.04,True
2038,47041920300,MCI Communications Corporation,365,30,2,0.55,False
2039,47041920300,Twin Lakes Telephone Cooperative Corporation,365,30,21,5.75,False
2040,47041920300,Twin Lakes Telephone Cooperative Corporation,365,50,5,1.37,False
2041,47041920300,US LEC LLC,365,11,2,0.55,False
2042,47043060100,"COMCAST CABLE COMMUNICATIONS, LLC",79,43,3,3.8,False
2043,47043060100,"Charter Communications, Inc.",79,43,4,5.06,False
2044,47043060200,"Birch Communications, Inc.",196,10,1,0.51,False
2045,47043060200,"COMCAST CABLE COMMUNICATIONS, LLC",196,42,1,0.51,False
2046,47043060200,"COMCAST CABLE COMMUNICATIONS, LLC",196,43,87,44.39,True
2047,47043060200,"Charter Communications, Inc.",196,43,3,1.53,False
2048,47043060200,"NuVox, Inc.",196,30,2,1.02,False
2049,47043060300,"COMCAST CABLE COMMUNICATIONS, LLC",193,43,151,78.24,True
2050,47043060401,"COMCAST CABLE COMMUNICATIONS, LLC",123,43,92,74.8,True
2051,47043060401,MCI Communications Corporation,123,30,1,0.81,False
2052,47043060402,"COMCAST CABLE COMMUNICATIONS, LLC",186,42,2,1.08,False
2053,47043060402,"COMCAST CABLE COMMUNICATIONS, LLC",186,43,89,47.85,True
2054,47043060402,MCI Communications Corporation,186,30,1,0.54,False
2055,47043060402,"NuVox, Inc.",186,30,1,0.54,False
2056,47043060402,"XO Communications Services, LLC",186,30,1,0.54,False
2057,47043060501,"Birch Communications, Inc.",199,30,1,0.5,False
2058,47043060501,"COMCAST CABLE COMMUNICATIONS, LLC",199,42,2,1.01,False
2059,47043060501,"COMCAST CABLE COMMUNICATIONS, LLC",199,43,177,88.94,True
2060,47043060501,"NuVox, Inc.",199,30,2,1.01,False
2061,47043060501,"Spectrotel, Inc.",199,40,1,0.5,False
2062,47043060502,"COMCAST CABLE COMMUNICATIONS, LLC",134,43,123,91.79,True
2063,47043060502,"EarthLink Business, LLC",134,10,1,0.75,False
2064,47043060502,"EarthLink Business, LLC",134,30,1,0.75,False
2065,47043060502,"NuVox, Inc.",134,30,1,0.75,False
2066,47043060601,"COMCAST CABLE COMMUNICATIONS, LLC",155,43,129,83.23,True
2067,47043060601,"NuVox, Inc.",155,30,2,1.29,False
2068,47043060602,Benton County Cable,229,42,1,0.44,False
2069,47043060602,Benton County Cable,229,70,1,0.44,False
